Batch Number: 1
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.576726,-nan(ind),0.576726,-nan(ind)
Component1,945,0.094469,1.435526,15.986276,1.435526,1.510206
Component2,46,0.004598,0.896777,232.004004,0.896777,1.066867
Component3,50,0.004998,2.015650,432.395056,2.015650,2.161263
Part1,846,0.084572,0.399868,4.728123,0.399868,0.399868
Part2,48,0.004798,0.108085,22.525124,0.108085,0.108085
Part3,50,0.004998,0.097801,19.566665,0.097801,0.097801
Agent:,Idle:,Busy:
Inspector1,0.000000,0.999897
Inspector2,0.617638,0.382260
Worker1,0.600268,0.399629
Worker2,0.891812,0.108085
Worker3,0.902096,0.097801
Queue:,Ocupancy:
C1-1,0.119571
C1-2,0.395026
C1-3,0.040603
C2-2,0.737039
C3-3,1.789665

Batch Number: 2
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.600229,-nan(ind),0.600229,-nan(ind)
Component1,1007,0.100596,1.453172,16.198896,1.453172,1.629551
Component2,69,0.006893,0.722946,104.691286,0.722946,0.721627
Component3,53,0.005295,1.881444,355.035201,1.881444,1.879751
Part1,888,0.088709,0.398443,4.491594,0.398443,0.398443
Part2,68,0.006793,0.065997,9.715368,0.065997,0.065997
Part3,53,0.005295,0.047526,8.976483,0.047526,0.047526
Agent:,Idle:,Busy:
Inspector1,0.000000,0.999671
Inspector2,0.792141,0.207530
Worker1,0.600989,0.398682
Worker2,0.933674,0.065997
Worker3,0.952145,0.047526
Queue:,Ocupancy:
C1-1,0.131519
C1-2,0.406617
C1-3,0.045026
C2-2,0.619066
C3-3,1.781011

Batch Number: 3
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.600817,-nan(ind),0.600817,-nan(ind)
Component1,955,0.095477,1.461411,16.607330,1.461411,1.585623
Component2,57,0.005699,0.602147,105.896591,0.602147,0.603467
Component3,61,0.006099,2.017529,323.055400,2.017529,1.970170
Part1,834,0.083380,0.389458,4.670874,0.389458,0.389458
Part2,58,0.005799,0.066825,11.524353,0.066825,0.066825
Part3,61,0.006099,0.060494,9.919439,0.060494,0.060494
Agent:,Idle:,Busy:
Inspector1,0.000000,0.998970
Inspector2,0.750771,0.248199
Worker1,0.610230,0.388741
Worker2,0.932145,0.066825
Worker3,0.938476,0.060494
Queue:,Ocupancy:
C1-1,0.125071
C1-2,0.444157
C1-3,0.020144
C2-2,0.498494
C3-3,1.873228

Batch Number: 4
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.620970,-nan(ind),0.620970,-nan(ind)
Component1,997,0.099671,1.436348,15.749758,1.436348,1.569800
Component2,70,0.006998,0.694136,96.029835,0.694136,0.672016
Component3,65,0.006498,1.916323,300.585671,1.916323,1.953245
Part1,864,0.086375,0.377257,4.367659,0.377257,0.377257
Part2,67,0.006698,0.064609,9.645897,0.064609,0.064609
Part3,67,0.006698,0.052147,7.785365,0.052147,0.052147
Agent:,Idle:,Busy:
Inspector1,0.000000,0.999762
Inspector2,0.771820,0.227943
Worker1,0.621788,0.377975
Worker2,0.935153,0.064609
Worker3,0.947615,0.052147
Queue:,Ocupancy:
C1-1,0.132593
C1-2,0.408258
C1-3,0.028327
C2-2,0.587609
C3-3,1.794907

Batch Number: 5
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.600107,-nan(ind),0.600107,-nan(ind)
Component1,940,0.093876,1.559339,17.945488,1.559339,1.684644
Component2,50,0.004993,0.604864,124.248779,0.604864,0.620422
Component3,58,0.005792,2.040732,351.618215,2.040732,2.036687
Part1,832,0.083090,0.402788,4.847611,0.402788,0.402788
Part2,52,0.005193,0.056322,10.845592,0.056322,0.056322
Part3,56,0.005593,0.051757,9.254580,0.051757,0.051757
Agent:,Idle:,Busy:
Inspector1,0.000000,0.999713
Inspector2,0.775817,0.223895
Worker1,0.596925,0.402788
Worker2,0.943390,0.056322
Worker3,0.947956,0.051757
Queue:,Ocupancy:
C1-1,0.125305
C1-2,0.544398
C1-3,0.015227
C2-2,0.518910
C3-3,1.902790

Batch Number: 6
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.604267,-nan(ind),0.604267,-nan(ind)
Component1,957,0.095640,1.473951,16.605407,1.473951,1.588146
Component2,62,0.006196,0.673300,109.720651,0.673300,0.679844
Component3,42,0.004197,2.033881,477.177790,2.033881,2.002897
Part1,852,0.085147,0.393639,4.623064,0.393639,0.393639
Part2,63,0.006296,0.062924,9.994211,0.062924,0.062924
Part3,42,0.004197,0.037438,8.919298,0.037438,0.037438
Agent:,Idle:,Busy:
Inspector1,0.000000,0.998676
Inspector2,0.821584,0.177092
Worker1,0.605036,0.393639
Worker2,0.935752,0.062924
Worker3,0.961238,0.037438
Queue:,Ocupancy:
C1-1,0.120280
C1-2,0.467359
C1-3,0.007208
C2-2,0.578502
C3-3,1.951587

Batch Number: 7
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.582220,-nan(ind),0.582220,-nan(ind)
Component1,1007,0.100643,1.480238,16.046950,1.480238,1.615007
Component2,63,0.006296,0.425340,67.089698,0.425340,0.422424
Component3,70,0.006996,2.083786,305.741681,2.083786,2.138972
Part1,877,0.087650,0.408735,4.663257,0.408735,0.408735
Part2,60,0.005997,0.062878,10.485660,0.062878,0.062878
Part3,71,0.007096,0.062712,8.837729,0.062712,0.062712
Agent:,Idle:,Busy:
Inspector1,0.000000,0.999376
Inspector2,0.758468,0.240909
Worker1,0.590642,0.408735
Worker2,0.936498,0.062878
Worker3,0.936664,0.062712
Queue:,Ocupancy:
C1-1,0.128685
C1-2,0.469097
C1-3,0.011730
C2-2,0.326333
C3-3,1.941885

Batch Number: 8
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.589913,-nan(ind),0.589913,-nan(ind)
Component1,1021,0.101853,1.381273,14.739177,1.381273,1.501227
Component2,59,0.005886,0.768703,129.044912,0.768703,0.759522
Component3,52,0.005187,1.927626,366.731503,1.927626,1.902387
Part1,909,0.090680,0.398384,4.393297,0.398384,0.398384
Part2,60,0.005985,0.060206,10.058709,0.060206,0.060206
Part3,51,0.005088,0.046858,9.210222,0.046858,0.046858
Agent:,Idle:,Busy:
Inspector1,0.000000,0.999431
Inspector2,0.788561,0.210870
Worker1,0.601047,0.398384
Worker2,0.939225,0.060206
Worker3,0.952573,0.046858
Queue:,Ocupancy:
C1-1,0.119954
C1-2,0.366505
C1-3,0.016078
C2-2,0.672267
C3-3,1.813192

Batch Number: 9
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.622373,-nan(ind),0.622373,-nan(ind)
Component1,952,0.095181,1.384623,15.397553,1.384623,1.465553
Component2,49,0.004899,0.516927,107.990127,0.516927,0.529045
Component3,60,0.005999,1.982407,335.324564,1.982407,2.011544
Part1,839,0.083883,0.368894,4.397716,0.368894,0.368894
Part2,50,0.004999,0.045983,9.198390,0.045983,0.045983
Part3,62,0.006199,0.054595,8.807335,0.054595,0.054595
Agent:,Idle:,Busy:
Inspector1,0.000000,0.997574
Inspector2,0.802270,0.195304
Worker1,0.628680,0.368894
Worker2,0.951591,0.045983
Worker3,0.942979,0.054595
Queue:,Ocupancy:
C1-1,0.111242
C1-2,0.367246
C1-3,0.019803
C2-2,0.444166
C3-3,1.857248

Batch Number: 10
Entity:,Num_Produced:,Arrival_Rate:,Items_In_System,Ave_Time_In_System:,Littles_Left:,Littles_Right:
Ignore,0,0.000000,0.585257,-nan(ind),0.585257,-nan(ind)
Component1,987,0.098664,1.637441,18.000374,1.637441,1.775981
Component2,49,0.004898,0.413035,84.324014,0.413035,0.413035
Component3,63,0.006298,2.041709,316.801400,2.041709,1.995111
Part1,877,0.087668,0.410114,4.678055,0.410114,0.410114
Part2,50,0.004998,0.054581,10.920248,0.054581,0.054581
Part3,61,0.006098,0.054404,8.921917,0.054404,0.054404
Agent:,Idle:,Busy:
Inspector1,0.000000,0.999799
Inspector2,0.780276,0.219524
Worker1,0.589686,0.410114
Worker2,0.945218,0.054581
Worker3,0.945396,0.054404
Queue:,Ocupancy:
C1-1,0.113273
C1-2,0.609648
C1-3,0.025253
C2-2,0.331794
C3-3,1.906043

